tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00022101402282714844,493181.3764832794,279000396.4962244,5.8e-05,2.9e-05,4.101219330881976e-05,5.8e-05,0.0,0.0053300000000000005,0.0013325000000000001,0.0024877232563128883,0.005061,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00021409988403320312,509108.1692650334,288010431.57238305,4.1e-05,2.05e-05,2.8991378028648448e-05,4.1e-05,0.0,0.005463000000000001,0.0013657500000000002,0.002561207576515422,0.005205,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0004420280456542969,246590.6882416397,139500198.2481122,3.7e-05,1.85e-05,2.6162950903902258e-05,3.7e-05,0.0,0.005619,0.00140475,0.002489996971216364,0.005135,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002560615539550781,425678.8975791434,240813191.38919926,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005527000000000001,0.0013817500000000002,0.0025661878828332116,0.005229,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002040863037109375,534087.7757009346,302141784.5233645,4.1e-05,2.05e-05,2.8991378028648448e-05,4.1e-05,0.0,0.005377,0.00134425,0.002526746837998088,0.005132,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00029206275939941406,373207.45795918367,211129279.63428572,3.7e-05,1.85e-05,2.6162950903902258e-05,3.7e-05,0.0,0.005554000000000001,0.0013885000000000002,0.00255440671520153,0.005218,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00023508071899414062,463670.52332657203,262305646.60446247,3.8e-05,1.9e-05,2.6870057685088807e-05,3.8e-05,0.0,0.0054009999999999996,0.0013502499999999999,0.002515963483439297,0.005122,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003590583801269531,303571.80345285527,171735303.8193891,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005624,0.001406,0.002547249627866626,0.005219,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00028586387634277344,381300.36363636365,215707562.59549624,1.8e-05,9e-06,1.2727922061357856e-05,1.8e-05,0.0,0.0032289999999999997,0.0008072499999999999,0.001398192970706595,0.0029,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00020003318786621094,544909.57806913,308263846.9034565,3.8e-05,1.9e-05,2.6870057685088807e-05,3.8e-05,0.0,0.005458,0.0013645,0.002569151546068598,0.005216,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002589225769042969,420975.2633517495,238152272.14732966,4.1e-05,2.05e-05,2.8991378028648448e-05,4.1e-05,0.0,0.0055780000000000005,0.0013945000000000001,0.002588457004987077,0.005275,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00020194053649902344,539762.852420307,305352263.9338843,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005392999999999999,0.0013482499999999998,0.0025354584562428417,0.005149,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002110004425048828,516586.5943502825,292241093.27909607,4.6e-05,2.3e-05,3.252691193458119e-05,4.6e-05,0.0,0.005444,0.001361,0.002553753446726341,0.005189,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00021409988403320312,509108.1692650334,288010431.57238305,4.3e-05,2.15e-05,3.0405591591021543e-05,4.3e-05,0.0,0.005467,0.00136675,0.0025652689755007495,0.005212,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00024700164794921875,441292.6023166023,249646107.6756757,7.6e-05,3.8e-05,5.3740115370177615e-05,7.6e-05,0.0,0.022141,0.00553525,0.010872424488125913,0.021843,0.0,0,Benign
