urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,321414,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,321441,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,322001,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,322006,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,322186,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,322274,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,322307,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,322333,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,322903,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,322930,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,323065,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,323169,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,323201,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,323228,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,323807,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,323834,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,323944,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,324027,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,324038,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,324041,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,324715,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,324719,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,324888,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,324939,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,324952,0,31,0,0
