urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715025109952,C,3,1,0,9,2,45,62,1727432470,178883,0,32,0,0
18446632715025111104,C,3,3,8,9,2,45,68,1727432470,181881,0,524288,0,0
18446632715025110720,C,3,2,8,9,2,45,0,1727432470,181885,0,16,16,0
18446632715025112448,S,3,2,8,9,2,45,60,1727432470,182526,4294967181,112,0,0
18446632715025109568,S,3,3,8,9,2,45,60,1727432470,182535,4294967181,524288,0,0
18446632715025110144,S,3,1,0,9,2,45,0,1727432470,182567,4294967181,32,32,0
18446632715025110144,C,3,1,0,9,2,45,62,1727432470,182606,0,32,0,0
18446632715025109184,C,3,3,8,9,2,45,68,1727432470,185152,0,524288,0,0
18446632715025111872,C,3,2,8,9,2,45,0,1727432470,185157,0,16,16,0
18446632715025110912,S,3,2,8,9,2,45,60,1727432470,185354,4294967181,112,0,0
18446632715025112640,S,3,3,8,9,2,45,60,1727432470,185366,4294967181,524288,0,0
18446632715025111296,S,3,1,0,9,2,45,0,1727432470,185405,4294967181,32,32,0
18446632715025111296,C,3,1,0,9,2,45,62,1727432470,185429,0,32,0,0
18446632715025109568,C,3,3,8,9,2,45,68,1727432470,189550,0,524288,0,0
18446632715025112448,C,3,2,8,9,2,45,0,1727432470,189553,0,16,16,0
18446632715025111488,S,3,2,8,9,2,45,60,1727432470,190163,4294967181,112,0,0
18446632715025112448,S,3,3,8,9,2,45,60,1727432470,190167,4294967181,524288,0,0
18446632715025109568,S,3,1,0,9,2,45,0,1727432470,190197,4294967181,32,32,0
18446632715025109568,C,3,1,0,9,2,45,62,1727432470,190237,0,32,0,0
18446632715025112640,C,3,3,8,9,2,45,68,1727432470,192908,0,524288,0,0
18446632715025110912,C,3,2,8,9,2,45,0,1727432470,192912,0,16,16,0
18446632715025111296,S,3,2,8,9,2,45,60,1727432470,193091,4294967181,112,0,0
18446632715025111872,S,3,3,8,9,2,45,60,1727432470,193098,4294967181,524288,0,0
18446632715025109184,S,3,1,0,9,2,45,0,1727432470,193135,4294967181,32,32,0
18446632715025109184,C,3,1,0,9,2,45,62,1727432470,193181,0,32,0,0
18446632715025112448,C,3,3,8,9,2,45,68,1727432470,196276,0,524288,0,0
18446632715025111488,C,3,2,8,9,2,45,0,1727432470,196281,0,16,16,0
18446632715025110144,S,3,2,8,9,2,45,60,1727432470,196908,4294967181,112,0,0
18446632715025110720,S,3,3,8,9,2,45,60,1727432470,196916,4294967181,524288,0,0
18446632715025111104,S,3,1,0,9,2,45,0,1727432470,196949,4294967181,32,32,0
18446632715025111104,C,3,1,0,9,2,45,62,1727432470,196989,0,32,0,0
18446632715025111872,C,3,3,8,9,2,45,68,1727432470,200622,0,524288,0,0
18446632715025111296,C,3,2,8,9,2,45,0,1727432470,200626,0,16,16,0
18446632715025109952,S,3,2,8,9,2,45,60,1727432470,200795,4294967181,112,0,0
18446632715025109376,S,3,3,8,9,2,45,60,1727432470,200809,4294967181,524288,0,0
18446632715025112064,S,3,1,0,9,2,45,0,1727432470,200841,4294967181,32,32,0
18446632715025112064,C,3,1,0,9,2,45,62,1727432470,200882,0,32,0,0
18446632715025110720,C,3,3,8,9,2,45,68,1727432470,203879,0,524288,0,0
18446632715025110144,C,3,2,8,9,2,45,0,1727432470,203882,0,16,16,0
18446632715025112832,S,3,2,8,9,2,45,60,1727432470,204499,4294967181,112,0,0
18446632715025110528,S,3,3,8,9,2,45,60,1727432470,204505,4294967181,524288,0,0
18446632715025112256,S,3,1,0,9,2,45,0,1727432470,204540,4294967181,32,32,0
18446632715025112256,C,3,1,0,9,2,45,62,1727432470,204550,0,32,0,0
18446632715025109376,C,3,3,8,9,2,45,68,1727432470,207232,0,524288,0,0
18446632715025109952,C,3,2,8,9,2,45,0,1727432470,207234,0,16,16,0
18446632715025109760,S,3,2,8,9,2,45,60,1727432470,207515,4294967181,112,0,0
18446632715025111680,S,3,3,8,9,2,45,60,1727432470,207523,4294967181,524288,0,0
18446632715025108992,S,3,1,0,9,2,45,0,1727432470,207554,4294967181,32,32,0
18446632715025108992,C,3,1,0,9,2,45,62,1727432470,207592,0,32,0,0
18446632715025110528,C,3,3,8,9,2,45,68,1727432470,210655,0,524288,0,0
18446632715025112832,C,3,2,8,9,2,45,0,1727432470,210659,0,16,16,0
18446632715025110336,S,3,2,8,9,2,45,60,1727432470,211300,4294967181,112,0,0
